id t0 tc mz1 mz2 s1 s1x s1y s1z s2 s2x s2y s2z lambda1 lambda2 z distMpc ra decl psi inc phi0 snrET_Opt snrCE_Opt type
33861 1001288143.00154 1001288174.76338 45.285664 33.442113 0.2133 0.087255 0.191777 0.033245 0.1349 -0.0915 0.09687 0.021025 0.0 0.0 3.8912 35480.0952 2.741493 -0.577411 5.765665 1.275557 3.048117 10.20099 8.41719 3
33893 1001289032.6572 1001289048.24472 73.259955 56.94939 0.7188 0.344543 -0.459852 -0.431856 0.1649 0.129422 0.013824 -0.101247 0.0 0.0 1.7272 13310.1239 0.365853 0.472258 2.542584 0.743232 4.77133 67.166373 36.565691 3
33898 1001289152.08232 1001289215.87382 34.854084 34.025611 0.1474 0.046899 -0.138703 -0.016987 0.0918 0.085585 0.031472 -0.01058 0.0 0.0 0.6636 4108.9509 -0.112746 -0.284816 1.528905 2.693601 2.942612 108.627313 179.451321 3
33901 1001289253.58306 1001289269.19109 66.233307 63.16128 0.1097 -0.085508 -0.009795 0.068019 0.2756 -0.037352 0.212976 0.170884 0.0 0.0 4.061 37322.207 2.880737 -0.613663 0.663757 1.547354 4.39615 12.598544 5.40785 3
33902 1001289274.03521 1001289337.82793 35.389672 33.587345 0.1 0.005308 -0.074501 -0.066493 0.2199 -0.095882 0.168043 -0.104518 0.0 0.0 3.2933 29090.0866 2.152898 -1.1e-05 1.730816 1.390273 1.181902 3.458532 11.858415 3
33916 1001289734.65417 1001289741.81164 144.040491 129.886083 0.0469 -6.9e-05 -0.002184 0.046849 0.1822 -0.008487 -6.6e-05 0.182002 0.0 0.0 3.8474 35006.9707 0.776603 -0.724569 1.674569 1.197542 6.214132 9.966842 65.37293 3
33919 1001289788.26455 1001289795.39944 154.34104 130.695163 0.21 -0.000778 -0.130799 0.164289 0.0998 0.061996 -0.004542 0.078076 0.0 0.0 4.9248 46837.9606 -0.720123 1.388883 2.625912 0.889789 0.506691 23.489243 52.735471 3
33929 1001290130.34481 1001290258.24118 18.157104 16.120248 0.0308 0.0038 -0.000339 0.030563 0.0584 -0.002434 0.006813 0.05795 0.0 0.0 1.0566 7267.5837 -2.270733 0.916853 0.324677 1.461762 3.100816 13.476296 48.289249 3
33942 1001290608.43096 1001290640.12591 51.783386 48.105827 0.1207 0.054394 0.014457 0.106775 0.163 -0.011959 -0.07506 0.144194 0.0 0.0 1.2715 9132.1494 2.449993 -0.976732 0.915644 1.646778 4.498496 36.732847 40.191732 3
33953 1001291105.50268 1001291112.58044 180.845048 125.572453 0.1083 0.048322 -0.062401 -0.074162 0.0384 0.030946 -0.017136 0.014943 0.0 0.0 4.2207 39063.2861 2.299166 0.401689 4.960663 2.278418 4.152603 13.275558 39.674362 3
33960 1001291275.61964 1001291339.43214 38.567447 23.543966 0.1568 0.060597 -0.116725 0.085378 0.1043 -0.062729 -0.083096 0.006212 0.0 0.0 1.1322 7914.8167 -1.267328 -0.981829 1.459307 2.752192 5.679225 66.33201 67.428935 3
33973 1001291855.53623 1001291887.22422 57.511663 45.19376 0.1092 0.046321 0.087947 -0.045215 0.21 0.083299 -0.034566 -0.189648 0.0 0.0 2.887 24843.9945 1.867671 0.220198 0.69493 1.972493 5.076678 11.310549 20.925335 3
33975 1001291955.84465 1001292083.67875 42.096934 13.212169 0.1952 0.044402 -0.001436 0.190077 0.0611 -0.028512 0.039077 -0.037326 0.0 0.0 1.2196 8674.8182 -1.785151 -0.26409 3.155481 2.046078 3.106155 26.925419 46.765483 3
33979 1001292280.71007 1001292283.45287 214.113655 156.750604 0.7189 -0.679628 -0.212435 -0.098967 0.7138 -0.455975 0.225201 0.500881 0.0 0.0 1.6833 12896.4705 1.157102 0.397419 3.258734 1.245439 3.394878 130.333151 161.578877 3
34006 1001293276.9717 1001293292.58119 72.642117 56.322502 0.1361 -0.027229 -0.037126 0.128076 0.1772 0.024084 -0.054894 0.166753 0.0 0.0 1.9163 15115.0304 -1.728532 -1.042768 3.24953 2.554117 1.74248 71.52614 54.721168 3
34010 1001293399.01842 1001293406.17504 217.614772 66.121923 0.1141 -0.007316 -0.094439 0.063613 0.1537 -0.108758 -0.066726 0.085691 0.0 0.0 7.3167 74177.9261 -2.440855 0.305015 4.294768 1.383415 5.851419 4.240111 15.474788 3
34011 1001293250.57684 1001293506.49432 14.783029 12.348129 0.0715 -0.024014 0.00978 0.066633 0.1216 -0.007794 -0.043403 0.113323 0.0 0.0 0.6411 3940.2839 -1.795271 -0.619565 3.187916 1.246393 0.983835 42.541207 49.398728 3
34018 1001293541.46615 1001293542.47152 184.947189 154.623446 0.1679 0.010555 0.146733 -0.080923 0.1233 -0.098023 0.071344 0.022462 0.0 0.0 4.63 43563.6472 -1.620129 0.923168 1.884293 1.648018 1.262192 9.54365 55.684593 3
34019 1001293440.40045 1001293696.29242 23.859541 9.066073 0.7432 0.519474 0.531429 0.008693 0.1189 -0.099963 -0.018611 0.061629 0.0 0.0 1.159 8146.4581 0.94745 0.487879 2.137631 1.392872 3.168406 22.383471 18.934843 3
34020 1001293737.91606 1001293769.65386 41.880068 41.555754 0.7176 0.158222 -0.090599 -0.694051 0.0675 -0.067003 0.007871 -0.002207 0.0 0.0 1.6239 12339.28 -2.792728 -0.049711 2.726087 2.227942 5.05318 41.228296 35.916671 3
34027 1001294113.28188 1001294128.78151 83.045468 80.131046 0.2237 0.048395 0.214926 0.038815 0.1589 -0.122931 -0.098518 -0.020773 0.0 0.0 3.4495 30744.5134 -0.260187 -1.096892 0.746629 1.051844 2.461019 15.983576 24.443072 3
34038 1001294520.98072 1001294648.84034 28.509798 18.308639 0.0708 -0.004978 -0.012492 0.069511 0.1865 0.033015 -0.01284 0.183105 0.0 0.0 2.1814 17700.8443 -2.649182 0.885693 0.134923 2.249147 0.501323 9.405882 32.844457 3
34048 1001295064.64558 1001295071.87788 127.901005 122.872516 0.1673 -0.059578 0.051408 0.147638 0.2476 0.097982 -0.062951 0.218501 0.0 0.0 6.1529 60724.2088 2.336597 1.205328 2.177022 0.503504 4.892184 21.166534 36.322159 3
34062 1001295438.75461 1001295446.07871 112.013301 108.010942 0.2217 -0.031293 0.145018 0.164746 0.3139 -0.192034 -0.085123 0.23326 0.0 0.0 2.7687 23623.1478 -0.961528 -0.133501 6.150721 1.675676 4.715996 6.66144 37.104399 3
34063 1001295539.78538 1001295546.88169 161.666916 130.075262 0.0858 0.004003 0.014926 0.084397 0.2446 -0.044037 0.001255 0.2406 0.0 0.0 6.1734 60957.7947 -0.610105 -0.069203 2.762015 1.608543 5.796615 4.427709 18.250627 3
34082 1001296173.82123 1001296237.56916 65.153527 18.589646 0.137 0.067037 -0.054791 -0.106174 0.265 -0.065665 -0.14041 -0.214937 0.0 0.0 1.211 8599.4599 -0.240455 -0.394704 4.481458 0.432408 1.09831 31.483934 69.548745 3
34085 1001296330.09045 1001296345.70422 63.590953 62.307167 0.032 0.015221 0.024172 0.014424 0.2126 -0.079379 -0.17238 0.095828 0.0 0.0 2.9623 25624.5651 1.778975 -0.104907 5.233411 1.388683 0.748222 9.898905 19.620977 3
34099 1001296838.29759 1001296853.88084 72.440338 63.803545 0.179 0.155372 0.031114 0.083261 0.1957 0.13501 0.141585 0.00497 0.0 0.0 1.6388 12479.3649 -2.462195 -0.335308 1.551754 0.612682 3.885779 87.927466 41.367565 3
34100 1001296769.20802 1001296897.08314 25.004834 15.550183 0.1465 0.022534 0.073848 0.124503 0.2358 0.066855 -0.104758 0.200394 0.0 0.0 1.7228 13267.6249 -2.348978 -0.722537 4.600302 1.866633 5.239474 19.648619 9.344931 3
34108 1001297015.57865 1001297022.65189 225.890062 81.1275 0.1262 -0.033475 0.064417 0.103229 0.2574 0.010024 0.147728 0.210549 0.0 0.0 4.4375 41440.8823 -1.810419 0.699863 4.763838 1.038816 5.117485 10.293411 67.972678 3
34123 1001297606.209 1001297613.47682 121.346027 119.093883 0.2086 0.150733 -0.00151 0.144192 0.1273 -0.019471 -0.044949 -0.117498 0.0 0.0 3.1955 28060.0811 1.525686 0.164756 1.159922 1.739637 4.524266 19.05481 37.462221 3
34127 1001297720.63044 1001297752.39582 39.927266 37.064141 0.12 0.031287 0.083546 -0.080257 0.1912 -0.012173 -0.121863 -0.146828 0.0 0.0 1.8979 14936.8798 1.698383 0.277902 1.655519 2.217205 2.786266 30.020175 45.253805 3
34139 1001298233.04658 1001298296.83528 43.297746 23.815027 0.7448 -0.563816 0.17514 0.454054 0.1338 -0.110248 -0.073245 -0.019572 0.0 0.0 1.6125 12233.923 -2.140229 0.806883 3.244738 1.664677 5.211449 12.380574 39.152048 3
34143 1001298352.64088 1001298416.43153 38.885742 30.10662 0.1889 0.045628 0.120701 0.137958 0.2051 0.081042 0.179657 0.056759 0.0 0.0 0.9755 6586.5054 -0.198552 -0.895182 1.501143 1.639161 1.003076 18.291414 47.491356 3
34147 1001298473.6788 1001298480.95529 125.380507 113.645875 0.1723 0.05649 0.160345 -0.028029 0.1724 -0.142671 -0.09263 -0.028046 0.0 0.0 5.2088 50015.5393 -0.778103 -0.167719 3.827486 2.210651 5.982607 10.48835 30.151025 3
34153 1001298667.38773 1001298682.91569 112.139126 45.263473 0.1011 -0.035139 -0.094778 0.00187 0.2626 0.056308 0.026101 0.25516 0.0 0.0 2.4242 20121.1625 -0.772872 -0.183541 3.50253 1.640145 1.85832 11.092525 19.825017 3
34167 1001298877.83517 1001298941.67306 29.054178 24.697562 0.0893 -0.038079 0.046755 0.065867 0.1282 0.034802 -0.079263 0.094559 0.0 0.0 2.3577 19453.1636 -0.134852 -0.113786 4.775337 2.310136 4.506179 11.034204 25.538286 3
34180 1001299626.91357 1001299642.36828 98.165158 80.125037 0.2084 -0.021843 0.08842 0.187444 0.1047 -0.039926 -0.022353 0.094172 0.0 0.0 4.5118 42258.1559 -0.561817 -1.078496 3.405953 0.949397 2.321815 17.66116 17.657843 3
34189 1001299808.50294 1001299823.9142 99.362576 86.578221 0.746 -0.71792 0.1936 -0.060214 0.1894 -0.109904 0.050051 0.145905 0.0 0.0 2.9558 25557.0618 -2.446735 -1.139989 3.114993 2.7894 4.400726 55.368114 51.606013 3
34191 1001299838.36291 1001299870.10852 44.322005 40.448579 0.1713 -0.021793 0.023176 0.16832 0.0777 -0.010833 -0.009533 0.076348 0.0 0.0 1.1591 8147.3248 -2.45258 -0.822499 4.375985 0.837845 3.873624 92.021554 72.020035 3
34199 1001300227.28611 1001300242.91392 62.629388 60.38246 0.1516 0.040422 -0.145735 0.010482 0.2117 0.027554 0.204649 -0.046654 0.0 0.0 3.2475 28607.1551 -1.625161 0.806858 2.339447 1.309297 0.118471 6.707805 21.998653 3
34203 1001300320.91014 1001300322.0388 192.928447 180.603588 0.0822 -0.000512 0.000224 0.082198 0.244 -0.000382 -0.001615 0.243994 0.0 0.0 3.8792 35351.479 2.537623 0.099407 2.207979 1.811506 5.060197 17.940349 45.404207 3
34209 1001300659.48332 1001300723.30473 29.978076 28.770458 0.1483 0.078699 -0.093917 0.08354 0.0659 -0.053089 -0.012092 0.037123 0.0 0.0 1.0821 7485.2647 2.674336 -0.205444 0.566944 2.125028 3.978714 25.056988 86.188539 3
34214 1001300795.41606 1001300827.15763 50.409994 35.231461 0.1191 -0.004473 -0.001492 0.119007 0.1088 -0.002342 0.003615 0.108715 0.0 0.0 2.3455 19331.1453 -1.651652 0.983964 2.174782 1.734335 3.609375 8.734961 21.663125 3
34215 1001300751.23372 1001300879.10469 23.03157 19.565501 0.1591 -0.055456 -0.133833 0.065774 0.1909 -0.172622 0.020395 0.07892 0.0 0.0 1.0796 7463.9519 -1.410847 -0.130335 0.308528 2.781603 2.536746 57.667811 96.343847 3
34219 1001301039.91092 1001301103.69754 38.721312 31.454553 0.0875 0.056397 0.017894 -0.064463 0.2297 0.092106 0.137322 -0.159441 0.0 0.0 1.6248 12348.6108 -2.493751 -0.378671 0.039821 2.132804 3.527445 38.45567 25.473789 3
34221 1001301086.79878 1001301094.10616 142.921736 88.8629 0.1522 -0.061822 0.018042 0.137904 0.1163 -0.003426 0.049091 0.105376 0.0 0.0 5.862 57403.0262 2.549486 -1.130439 3.179682 2.541598 5.482843 17.690684 55.358724 3
34231 1001301425.10445 1001301432.45919 106.647094 105.231078 0.1106 -0.091079 -0.062255 0.007835 0.2372 -0.115878 -0.202995 0.040363 0.0 0.0 5.0256 47964.3771 -2.368635 -0.12635 1.556704 1.831844 2.689189 11.915188 9.460425 3
34241 1001301898.88255 1001301930.54588 65.113805 45.827996 0.1819 -0.111945 0.018014 0.142238 0.1877 -0.011112 0.182855 -0.040889 0.0 0.0 2.1225 17120.8804 0.406688 0.826637 1.699924 1.402056 4.742817 25.179144 34.338278 3
34243 1001301860.78705 1001301988.64606 23.735007 21.860515 0.2266 0.12381 -0.062121 0.179331 0.2931 0.17552 -0.03599 0.231959 0.0 0.0 0.6035 3661.1958 1.909482 -0.813287 5.302953 2.004761 3.313234 32.183561 147.598318 3
34260 1001302581.00908 1001302644.81096 36.952871 27.057656 0.2133 0.110011 -0.034942 0.17937 0.2994 0.14676 0.068642 0.251774 0.0 0.0 1.4769 10981.7833 -1.042449 -0.259964 4.002149 1.508582 5.396504 19.727824 20.282825 3
34269 1001302994.46337 1001303010.09362 72.106818 50.443273 0.1135 0.008743 -0.001606 0.113151 0.1849 0.014059 0.003472 0.184332 0.0 0.0 5.702 55583.1925 1.725861 0.881801 4.96861 1.919701 4.271672 11.061424 6.81361 3
34272 1001303092.79433 1001303099.99281 135.189873 129.275163 0.1563 -0.101349 -0.117318 -0.019859 0.1772 0.16448 -0.061961 -0.022515 0.0 0.0 3.8761 35316.9025 1.783992 -0.998401 0.282365 2.760757 2.858229 22.745229 111.806683 3
34278 1001303307.07811 1001303322.54124 95.447936 81.128106 0.0929 0.014298 0.009491 -0.091301 0.1278 0.069321 0.061857 0.087756 0.0 0.0 5.599 54415.5432 0.76866 -0.135337 2.470269 1.612987 1.96863 6.485744 8.736153 3
34296 1001303899.54419 1001303931.29846 46.042605 35.207454 0.0984 -0.032626 -0.010048 0.092288 0.2055 0.026538 -0.066172 0.192736 0.0 0.0 1.0881 7536.4635 -1.679077 0.097586 1.087966 2.547429 5.051476 81.38104 121.364735 3
34312 1001304433.20896 1001304497.05552 29.570317 20.536159 0.1876 0.056873 0.006207 0.178663 0.1261 0.030976 0.022789 0.120093 0.0 0.0 2.2691 18569.5495 1.470424 0.419835 2.689752 1.904638 0.764255 16.270591 12.17131 3
34313 1001304508.60195 1001304540.34646 45.470047 38.544847 0.1675 0.012783 0.035481 0.163199 0.2195 -0.044298 -0.021911 0.213864 0.0 0.0 3.1877 27979.1851 0.157225 -0.387946 4.265869 2.255002 0.195809 9.453423 19.685149 3
34323 1001305003.19106 1001305067.01247 33.09425 25.823672 0.1503 0.107041 -0.086793 0.059993 0.0938 -0.053156 0.077212 -0.00333 0.0 0.0 1.7333 13367.7688 -1.241471 -0.969462 0.280764 1.755043 1.877828 21.4056 24.689058 3
34324 1001305060.81674 1001305124.634 30.412612 29.073784 0.2043 -0.174906 0.096489 -0.042849 0.1853 0.01604 -0.180467 -0.038864 0.0 0.0 2.658 22490.2527 -0.629764 -0.923299 3.908161 2.132613 1.9891 16.847394 14.564609 3
34349 1001306210.06247 1001306241.73361 55.623367 52.471733 0.1749 -0.021477 -0.052126 0.165565 0.2093 0.010089 -0.066707 0.198128 0.0 0.0 2.6991 22909.3501 -1.495412 0.862698 1.486145 0.424208 2.100396 19.669257 77.730123 3
34355 1001306421.56447 1001306485.37819 31.439295 29.79337 0.1092 -0.00779 -0.013134 0.108127 0.1232 -0.012389 0.011972 0.121989 0.0 0.0 2.6723 22635.2853 -2.654471 0.282931 4.070068 0.699419 1.297167 11.401597 24.980694 3
34359 1001306522.74928 1001306554.46999 51.246121 41.62149 0.043 0.003146 -0.000123 -0.042885 0.0787 -0.005409 0.001988 -0.078489 0.0 0.0 1.5831 11959.5897 0.188415 0.161288 3.583157 0.627877 5.095941 33.202751 91.253489 3
34386 1001307522.82613 1001307538.26766 101.34673 81.572344 0.0993 -0.034483 -0.092504 -0.010694 0.1694 0.159551 -0.055524 -0.012525 0.0 0.0 5.0068 47753.1683 0.95086 -0.116442 1.936992 1.949815 1.715805 10.008637 11.837475 3
34387 1001307492.486 1001307556.32401 27.483103 25.85729 0.1796 0.164329 0.072387 0.003501 0.0381 0.002866 0.029575 -0.023847 0.0 0.0 2.2239 18122.0592 1.946775 -0.088161 2.191895 1.460422 0.959886 9.901061 15.700745 3
34388 1001307519.57045 1001307583.34718 43.54756 28.336376 0.2609 -0.137331 -0.027197 0.220157 0.0733 0.067766 0.0042 0.027623 0.0 0.0 3.9013 35590.3808 2.187259 -1.258806 0.463049 0.582297 1.326697 12.073554 33.506356 3
34390 1001307592.92278 1001307600.25249 124.522041 96.30208 0.1288 -0.011455 -0.026176 0.125591 0.1618 0.034556 -0.009707 0.157768 0.0 0.0 4.3185 40132.7956 -1.820574 -0.759075 3.814235 1.612487 5.698394 15.998849 15.172256 3
34397 1001307729.10561 1001307744.61196 93.280926 67.954746 0.204 0.124631 -0.01414 0.160883 0.2165 -0.10067 -0.087094 0.170741 0.0 0.0 2.8373 24330.541 -1.444072 0.78553 3.39408 0.057133 3.30442 26.262301 85.723025 3
34398 1001307749.18223 1001307780.93675 44.66843 34.82172 0.1621 0.154067 -0.029869 0.04059 0.1779 0.172034 0.008265 0.044547 0.0 0.0 1.3568 9892.8937 1.288926 -0.124318 0.422473 1.72862 5.171034 26.263094 39.556211 3
34411 1001308409.48241 1001308441.23486 44.707806 35.116046 0.2063 0.07334 -0.066197 0.181105 0.248 -0.118742 -0.002436 0.217712 0.0 0.0 1.0408 7133.8639 -1.912729 0.720514 4.780029 1.070242 6.182111 28.727043 76.646913 3
34428 1001308940.59904 1001308947.82914 129.362216 122.524323 0.096 0.019722 0.065729 -0.067132 0.216 0.059609 0.18443 -0.095332 0.0 0.0 4.5774 42982.1564 -2.448354 1.178553 2.729144 0.149727 0.501145 26.937957 60.640719 3
34457 1001310006.91938 1001310013.61286 266.506273 114.617735 0.9169 0.164022 -0.685346 0.586603 0.0495 0.004564 -0.005652 0.048964 0.0 0.0 1.6817 12880.4949 1.069044 0.563677 5.049418 1.91931 2.278967 65.343068 76.369427 3
34471 1001310578.85999 1001310594.45801 73.111771 61.345905 0.1069 -0.002739 0.005175 0.10674 0.0795 -0.004209 0.001117 0.079381 0.0 0.0 1.341 9750.2632 -2.404929 -0.076184 0.79393 1.829712 3.743094 34.4784 58.438545 3
34498 1001311535.98597 1001311543.36012 117.608656 89.483122 0.1652 0.094864 0.084324 -0.105741 0.1194 -0.0921 -0.038188 -0.065694 0.0 0.0 2.6063 21962.2676 2.605325 -0.135249 5.776252 0.867209 4.302028 29.846081 102.64422 3
34512 1001312124.78398 1001312156.48429 55.292865 42.256551 0.1985 0.018972 0.057127 0.189153 0.2528 0.075502 0.01328 0.240896 0.0 0.0 1.2073 8567.076 2.71025 1.082512 3.441281 0.526648 1.91599 109.953871 101.396291 3
34538 1001313340.50362 1001313347.6346 153.502301 130.032994 0.2393 0.126494 -0.101222 -0.176118 0.0182 0.016041 0.004165 -0.007523 0.0 0.0 3.0076 26095.6471 -0.27428 -0.94389 0.806507 1.42742 1.386284 25.937019 18.990487 3
34539 1001313349.26048 1001313356.4796 135.736662 123.821944 0.1484 0.049539 -0.133944 0.04034 0.0984 -0.089564 0.028399 -0.02923 0.0 0.0 3.4581 30835.9257 -1.642491 0.774795 3.328973 0.530778 1.153891 21.160385 79.053972 3
34544 1001313571.04759 1001313602.76011 47.624839 45.629572 0.2291 0.03367 -0.050386 0.22094 0.1673 -0.043918 0.00544 0.161341 0.0 0.0 1.7828 13836.0613 -2.533417 -0.804691 1.980242 1.593482 2.501138 19.263969 49.864197 3
34545 1001313624.70618 1001313640.13953 109.607693 73.923887 0.1444 0.111453 -0.015829 -0.090438 0.2312 -0.112891 0.009234 -0.201553 0.0 0.0 1.4949 11145.7445 0.857093 0.078699 3.63733 0.867294 4.139328 47.675957 95.120872 3
34555 1001313969.44421 1001313985.00121 73.551273 71.598433 0.134 0.076229 -0.107787 0.02296 0.2775 -0.190867 -0.195743 0.047549 0.0 0.0 2.4381 20260.9779 -0.15807 1.413522 0.015258 0.718473 2.399052 39.733559 69.850917 3
34560 1001314351.68603 1001314352.66369 165.087663 160.868731 0.1379 0.027139 0.013972 0.134479 0.0913 -0.019818 -0.003958 0.089035 0.0 0.0 3.6159 32518.9914 2.603215 -0.688175 6.033938 1.924528 2.823449 16.776655 70.855865 3
34584 1001315534.49378 1001315549.99037 83.51577 81.716895 0.1677 0.143444 -0.016171 -0.085357 0.2265 0.062012 -0.154468 -0.153611 0.0 0.0 2.9975 25989.4792 -3.077091 0.763491 3.43308 1.232346 5.89266 21.916696 17.237914 3
34588 1001315610.57243 1001315626.09135 95.771696 63.849516 0.1151 -0.052729 0.05741 0.084687 0.1486 0.069662 0.12113 0.050563 0.0 0.0 1.8648 14619.9186 0.320868 0.930249 2.787721 0.936255 1.547026 36.539036 92.712808 3
34649 1001317637.32949 1001317652.93789 66.040706 63.937296 0.216 -0.185079 0.076403 -0.081021 0.0376 0.031337 0.009287 0.018588 0.0 0.0 2.9762 25768.9955 0.504631 0.203984 4.43474 0.182943 4.599943 20.650636 66.655071 3
34650 1001317662.78273 1001317678.30385 81.538257 77.65191 0.1871 0.065651 0.042018 0.170091 0.1564 -0.063702 0.013687 0.142182 0.0 0.0 2.7513 23444.4247 -1.514476 -0.14156 2.92118 2.023639 0.420383 25.489238 23.320254 3
34655 1001317781.53053 1001317813.25172 49.767525 40.808065 0.158 0.084977 0.048675 0.123991 0.1817 0.049183 0.101312 0.142589 0.0 0.0 3.6625 33018.0534 2.645111 0.111762 3.15126 2.337648 4.299443 20.136292 25.902916 3
34659 1001317892.34318 1001317893.75224 484.839418 379.593754 0.1586 -0.013796 0.015372 0.157249 0.1911 -0.01331 0.021029 0.189473 0.0 0.0 12.8009 140062.3614 1.448198 1.064815 2.098796 0.586038 4.359003 32.077667 48.674742 3
34672 1001318256.34561 1001318263.75015 109.597771 86.409304 0.1134 -0.019547 -0.031205 0.107255 0.0868 -0.018855 -0.020949 0.082097 0.0 0.0 3.1631 27720.9354 -0.604017 -0.680916 5.892243 1.767302 4.408749 24.382455 15.166257 3
34679 1001318541.97941 1001318573.74857 38.181359 37.844493 0.1604 -0.020295 -0.144721 -0.066122 0.2344 -0.202737 0.095563 0.068619 0.0 0.0 2.3026 18902.955 -2.861827 0.364287 2.833712 0.436435 4.182601 32.514369 44.250055 3
34689 1001318841.97459 1001318873.7086 52.573975 35.012048 0.2734 -0.253849 0.096054 -0.032893 0.0721 -0.00858 -0.032308 -0.063883 0.0 0.0 2.8422 24380.0685 -1.271638 1.414133 0.136201 1.37334 5.807482 11.533526 22.70434 3
34706 1001319398.62562 1001319414.09657 89.095656 83.308329 0.0823 -0.066607 -0.019088 0.044411 0.1421 0.003642 0.119579 0.076681 0.0 0.0 2.2422 18302.4524 1.531794 0.048722 6.255178 1.781437 1.007736 18.482981 26.058901 3
34709 1001319478.3633 1001319510.04799 57.2671 47.863697 0.0744 0.069056 0.023366 0.014854 0.1902 0.097165 0.159038 0.037973 0.0 0.0 1.8996 14953.2367 -2.886613 0.058556 5.44819 2.315817 2.190968 33.146514 69.879052 3
34714 1001319519.34461 1001319583.19996 24.201148 23.502222 0.0517 0.017142 -0.009812 0.047778 0.1999 -0.025714 0.07191 0.184737 0.0 0.0 1.9256 15203.7456 2.95116 0.059251 0.794646 1.720719 4.910275 12.381358 14.665633 3
34728 1001320031.18808 1001320046.80088 74.782923 54.591912 0.1031 -0.066394 -0.045766 0.064241 0.1696 0.003953 0.132593 0.105677 0.0 0.0 1.7015 13067.7046 -0.793449 1.421143 0.711409 1.774428 2.777106 26.219038 56.616732 3
34729 1001320083.90393 1001320099.39038 91.318153 76.223179 0.2947 0.252075 -0.054097 0.142758 0.2908 0.182654 0.177082 0.140868 0.0 0.0 7.3145 74153.4284 -1.441067 0.069875 2.511347 2.400938 4.672425 10.313069 13.671112 3
