distMpc z
79609.4592 7.7808
6702.2871 0.9893
71352.7925 7.074
6957.7362 1.0198
10798.1727 1.4568
13674.6166 1.7657
10491.5438 1.4231
20194.5738 2.4316
12961.3455 1.6903
21769.0351 2.5873
23348.9745 2.742
21630.8649 2.5737
45774.4717 4.8293
12461.6064 1.6369
11055.0104 1.4849
6800.0544 1.001
5974.6601 0.9012
29071.0879 3.2915
40787.9032 4.3781
11775.1229 1.5632
35813.2356 3.9219
21316.3711 2.5427
54397.4248 5.5973
23126.4605 2.7203
10337.4541 1.4062
26376.9476 3.0347
19769.7151 2.3893
7805.4938 1.1196
11623.4646 1.5468
27678.9722 3.1591
38195.435 4.1413
23665.287 2.7727
8844.3785 1.2389
89443.1891 8.6141
42827.5312 4.5633
7122.8833 1.0394
32647.4183 3.6279
41367.1723 4.4309
41941.8321 4.4831
28592.4089 3.246
45676.6065 4.8205
12502.7378 1.6414
19363.1396 2.3487
42407.0395 4.5252
74156.928 7.3148
15841.5276 1.9914
33159.5829 3.6757
20270.0354 2.439
112051.5234 10.5022
27768.1536 3.1677
85389.3941 8.2715
17207.3486 2.1313
60432.3494 6.1274
9214.5517 1.2809
23248.4491 2.7321
19395.1413 2.3519
30590.4632 3.435
10448.9026 1.4184
17281.094 2.1387
10693.364 1.4453
27608.7017 3.1524
26157.0834 3.0135
24795.3785 2.8824
18065.6159 2.2182
38866.5986 4.2027
79416.9446 7.7644
38797.7846 4.1964
19477.1801 2.3601
39664.9654 4.2758
18785.4194 2.2908
13814.2011 1.7805
40868.0894 4.3854
38432.1007 4.163
26951.1541 3.0896
23071.1328 2.7149
25709.756 2.9705
11180.6054 1.4987
61739.3345 6.2416
21035.8945 2.5149
8951.8733 1.2511
21259.6269 2.537
21598.3718 2.5705
39715.3344 4.2804
12065.48 1.5944
17684.0654 2.1797
27324.7047 3.1254
102687.096 9.7242
16973.6407 2.1075
28803.1587 3.266
17338.1556 2.1446
6004.0232 0.9048
31598.2582 3.5297
4560.6575 0.7229
6752.389 0.9953
7132.1743 1.0406
123494.0616 11.4459
18094.3294 2.2212
8546.957 1.205
5028.4919 0.7831
59530.176 6.0485
8847.019 1.2392
67222.3473 6.7177
43302.6448 4.6063
31009.2744 3.4743
22350.4466 2.6444
11415.9414 1.5243
23209.4854 2.7283
23350.0006 2.742
22333.1066 2.6427
43430.9128 4.618
7163.4433 1.0442
43156.7351 4.5931
11301.846 1.5118
16087.4361 2.0168
52542.431 5.4333
17166.0717 2.1271
28124.1884 3.2016
10813.6812 1.4586
24621.7042 2.8655
13354.5353 1.732
15971.7 2.0048
14666.9153 1.8698
55153.2529 5.664
26956.3814 3.0901
11130.1548 1.4931
29560.2663 3.3378
42396.0091 4.5243
20559.1637 2.4678
19694.5188 2.3817
13991.141 1.7991
34723.2379 3.8211
13487.912 1.7461
12140.8124 1.6025
51706.9727 5.3591
19764.7007 2.3887
41009.8309 4.3983
19169.2903 2.3293
15013.8777 1.9059
24693.0153 2.8725
19561.2707 2.3685
3938.0454 0.6409
31587.5956 3.5286
16428.5646 2.0518
39649.6371 4.2744
21711.1109 2.5816
17918.1925 2.2033
17513.4486 2.1623
47734.1755 5.005
10029.5889 1.372
54472.1674 5.604
18041.8579 2.2159
24202.6565 2.8249
23198.2081 2.7273
69854.7084 6.9451
109634.1444 10.3018
30108.7414 3.3895
10693.364 1.4453
18960.7653 2.3083
7202.3556 1.0489
26094.606 3.0076
34632.6731 3.8127
19466.172 2.359
11457.3952 1.5288
51356.7397 5.3281
19524.2244 2.3647
17359.8069 2.1467
63904.4026 6.43
15439.4201 1.95
37371.1424 4.0655
35377.4141 3.8817
8530.3436 1.2031
24986.8113 2.9009
30106.6213 3.3893
22295.373 2.6389
10582.3707 1.4331
20025.6836 2.4148
9716.2304 1.3372
13687.9006 1.7671
18150.7858 2.2269
31597.1919 3.5295
45397.5921 4.7954
28436.5788 3.2313
7846.7785 1.1243
19882.0833 2.4005
1615.7509 0.3021
7155.8349 1.0433
31157.1925 3.4882
21264.6925 2.5375
24579.3437 2.8615
13743.9057 1.7731
21438.0355 2.5547
26604.353 3.0564
15224.0071 1.9277
22338.2064 2.6431
13700.2375 1.7685
16718.8757 2.0814
50272.7011 5.2317
9418.9182 1.3038
29624.7904 3.3439
22119.058 2.6216
13504.9542 1.7478
20394.8847 2.4514
22357.5871 2.645
38043.9254 4.1273
15141.0581 1.919
51660.7865 5.3551
64719.4296 6.5008
32959.1041 3.657
12743.4269 1.667
14327.9223 1.8343
22619.9591 2.6707
38066.811 4.1295
18218.1706 2.2336
50418.7489 5.2447
15838.6152 1.9911
32067.8406 3.5737
47697.3094 5.0018
12590.6843 1.6507
56178.1703 5.7543
28542.9108 3.2414
31549.2139 3.525
49064.4574 5.1239
66333.9335 6.6409
21160.375 2.5272
19509.2085 2.3632
6032.599 0.9083
38047.1947 4.1277
12101.7414 1.5983
26919.7932 3.0867
71131.9605 7.055
101768.5643 9.6477
12338.347 1.6238
25209.528 2.9223
34253.4664 3.7774
4716.8078 0.7431
29172.4325 3.3011
12424.2336 1.6329
8523.3502 1.2024
21205.9419 2.5318
16059.2198 2.0139
25932.255 2.992
21268.7451 2.5379
14297.3404 1.8312
8175.9358 1.1624
45424.2628 4.7977
55915.8023 5.7313
52717.3624 5.4488
2646.2427 0.4605
9840.8221 1.3511
50766.0693 5.2755
24982.6702 2.9005
3238.0153 0.5451
9752.9509 1.3413
10723.4214 1.4486
2439.5298 0.4299
24708.5213 2.8739
17880.6229 2.1995
46698.6128 4.9123
53052.719 5.4784
9341.5185 1.2952
47315.4204 4.9676
43330.2853 4.6089
22112.9465 2.621
33257.1943 3.6848
43949.9329 4.6649
7879.4917 1.1281
21549.6448 2.5657
16002.8098 2.008
12343.9453 1.6243
17168.0369 2.1273
35110.6058 3.8569
28868.5302 3.2723
7629.6467 1.0991
14319.3201 1.8335
20193.5679 2.4314
20260.9779 2.4381
33300.1113 3.6888
22260.7065 2.6355
33562.0465 3.7132
35002.6534 3.847
32634.5729 3.6267
31860.6945 3.5543
17204.3998 2.1309
102708.6883 9.7261
48619.8575 5.0842
17150.351 2.1254
49570.0434 5.1691
3663.3988 0.6038
24998.1998 2.9019
42314.394 4.5168
46926.0511 4.9326
40148.1447 4.3198
55118.1012 5.6609
27938.2229 3.1839
38855.6748 4.2017
5108.8441 0.7933
28513.4277 3.2386
15829.8783 1.9903
13114.8112 1.7066
20572.2736 2.4691
16941.2734 2.1042
20206.645 2.4327
27598.2156 3.1515
49064.4574 5.1239
9486.6261 1.3115
9083.4807 1.266
20612.6191 2.4731
37003.7635 4.0317
100691.4051 9.5578
18060.6659 2.2178
19799.8049 2.3923
1447.5668 0.2746
12869.22 1.6804
30093.9014 3.3881
9136.5762 1.272
6285.2487 0.9391
10286.783 1.4005
29621.6166 3.3436
9679.5348 1.3331
12878.6156 1.6814
22920.6085 2.7001
39078.5887 4.2222
9164.031 1.2752
17694.9221 2.1808
17479.9456 2.1589
45086.558 4.7674
44684.7776 4.7312
24306.8138 2.835
5688.3218 0.8659
42000.2276 4.4883
18019.0942 2.2136
50040.2389 5.211
15575.8622 1.9641
79740.9563 7.7919
5564.3226 0.8505
44364.2986 4.7023
77987.3025 7.6425
31077.3699 3.4808
52303.2664 5.412
14333.6575 1.835
11737.1772 1.5591
15409.447 1.9468
6245.7365 0.9343
13599.6957 1.7578
13374.3863 1.7341
5539.4306 0.8474
5553.0782 0.849
7113.5947 1.0384
12812.8697 1.6744
13504.0073 1.7477
34366.5307 3.7879
19845.9551 2.3969
86949.821 8.4035
22586.2461 2.6675
50869.5262 5.2847
25339.1325 2.9348
12034.8115 1.5912
33895.1825 3.7441
14534.6176 1.8559
30647.8226 3.4404
4450.8036 0.7087
46284.1758 4.875
8614.3466 1.2127
61723.2815 6.2401
34746.9619 3.8232
11109.9855 1.4909
7737.6371 1.1117
8123.0638 1.1563
42155.6251 4.5024
32896.9529 3.6511
9131.2641 1.2714
22810.1038 2.6894
6511.7552 0.9665
20468.4348 2.4588
10054.8059 1.3748
14915.7162 1.8957
26187.2876 3.0164
23861.7251 2.7919
26713.9721 3.0669
11284.381 1.5099
13008.3896 1.6952
26222.7053 3.0198
17636.7023 2.1749
47671.6166 4.9995
36387.3373 3.975
38184.5327 4.1402
22730.3396 2.6816
21770.0515 2.5873
32340.365 3.5991
96450.7334 9.203
9370.8634 1.2985
78557.0058 7.691
28851.6584 3.2706
79794.9696 7.7965
16414.8988 2.0503
22389.2131 2.6481
32587.4782 3.6223
19789.7742 2.3912
14000.664 1.8
38972.5774 4.2124
17795.6394 2.1909
24559.7165 2.8596
20399.9212 2.452
31942.8929 3.5619
15414.2807 1.9473
14829.1864 1.8866
22604.6342 2.6692
49083.5051 5.1257
8596.8333 1.2107
29374.196 3.3201
23357.1833 2.7428
4551.4169 0.7218
6277.0128 0.9381
3725.9379 0.6122
4895.1756 0.7661
9724.2889 1.338
34738.3348 3.8224
18948.8025 2.3072
59650.1604 6.0591
31812.6683 3.5497
22835.6772 2.6919
14885.9026 1.8925
33736.0884 3.7294
49473.5928 5.1604
8216.7174 1.1671
15919.223 1.9994
20647.9304 2.4766
10031.3898 1.3722
28756.7772 3.2616
27018.0731 3.096
46505.8283 4.8949
11648.4099 1.5494
21145.189 2.5257
17655.448 2.1768
56036.181 5.7419
17290.9302 2.1397
10809.1194 1.4581
18370.9109 2.249
9939.6203 1.362
11935.4612 1.5804
11300.0074 1.5116
23844.2324 2.7902
18693.8547 2.2816
19002.6436 2.3125
14092.1374 1.8096
72115.7267 7.1396
26218.5382 3.0194
15759.0398 1.9829
24780.8995 2.8809
21509.0504 2.5617
23132.6091 2.7208
11827.9108 1.5689
41149.428 4.4111
2329.25 0.4134
20077.9378 2.42
29598.344 3.3413
10290.4009 1.4009
8881.3579 1.2431
44689.215 4.7316
16110.7931 2.0191
14320.2758 1.8336
30608.5193 3.4367
46593.8523 4.9028
16466.6427 2.0556
57889.3701 5.9047
17137.5795 2.1242
10121.5048 1.3822
11101.7363 1.4901
93265.0899 8.9358
24195.4399 2.8243
40354.3243 4.3387
55035.3336 5.6536
21904.2734 2.6006
34904.4505 3.8378
6479.4168 0.9626
43760.6177 4.6478
21575.0216 2.5682
15926.0241 2.0002
8511.9884 1.201
88233.0651 8.512
55477.6618 5.6927
28264.0269 3.2149
15765.8304 1.9836
15474.2389 1.9535
26177.9134 3.0156
42010.1447 4.4893
22029.4449 2.6128
23734.1701 2.7795
54373.6452 5.5953
7906.1981 1.1313
12629.0757 1.6548
13374.3863 1.7341
6082.4686 0.9143
44840.1163 4.7451
8690.6064 1.2214
21300.1563 2.541
20019.6555 2.4141
75815.0892 7.4569
22505.5671 2.6595
29853.4084 3.3655
99708.5214 9.4756
82144.114 7.9963
19878.0686 2.4
8051.2278 1.1481
38572.8698 4.1758
19901.1547 2.4024
64159.8557 6.4523
34282.5359 3.7801
13054.5197 1.7002
11922.4723 1.5791
14759.0588 1.8794
20166.4116 2.4287
3576.9672 0.5919
39783.2343 4.2866
65549.2746 6.5728
28923.3722 3.2774
48872.9027 5.1068
4010.5617 0.6505
28842.1685 3.2698
6371.8572 0.9496
34868.8465 3.8346
85750.9124 8.3021
10709.7571 1.4471
13466.141 1.7437
18338.1653 2.2458
28937.0847 3.2788
48059.3972 5.0342
16998.1676 2.1099
73745.2415 7.2796
20944.8757 2.5059
37326.5565 4.0614
9628.5605 1.3274
27727.2306 3.1637
16336.8413 2.0423
23407.4701 2.7477
19752.667 2.3876
34821.3811 3.8302
18036.9089 2.2153
19444.1586 2.3567
45283.1493 4.7851
23217.6875 2.7292
15266.4731 1.9321
39838.0019 4.2915
16378.7903 2.0467
30457.7372 3.4224
64788.5449 6.5069
17028.5881 2.113
118934.5184 11.0707
7716.1873 1.1092
5377.8045 0.8272
14252.4421 1.8264
11031.2024 1.4824
25483.3539 2.9487
19801.8111 2.3925
8316.6632 1.1786
24457.4817 2.8497
28302.9448 3.2186
2729.9422 0.4727
46700.842 4.9124
32950.5307 3.6561
20138.255 2.4259
26420.7402 3.0389
42126.9655 4.4999
17023.681 2.1126
10471.5803 1.4209
12532.6656 1.6445
41010.9299 4.3985
5484.1095 0.8405
17904.3498 2.202
45543.1903 4.8084
20062.8625 2.4184
36694.3161 4.0033
3905.9917 0.6365
25174.2905 2.919
80068.6083 7.8198
13012.1543 1.6957
39444.9591 4.2557
39602.5616 4.2701
7321.0373 1.0629
19527.2278 2.3651
20686.2779 2.4804
36828.9162 4.0156
13986.3798 1.7986
16755.0956 2.0852
17350.9491 2.1458
96598.7292 9.2155
18117.107 2.2235
8807.4277 1.2348
21860.5372 2.5962
32304.0124 3.5957
13368.7141 1.7334
47830.2649 5.0137
12186.4218 1.6075
39300.5523 4.2424
28530.2747 3.2401
21587.2039 2.5694
12338.347 1.6238
18259.8087 2.2378
21064.2226 2.5177
14225.7047 1.8236
34336.3759 3.7851
46743.1993 4.9162
11821.4259 1.5681
18273.6911 2.2393
28522.904 3.2395
9814.8047 1.3481
11502.5628 1.5336
20942.8537 2.5057
19773.7267 2.3897
26895.7529 3.0844
19346.1417 2.347
35246.681 3.8695
16737.4736 2.0833
15225.937 1.9279
15170.9502 1.9222
14959.9727 1.9002
79093.0501 7.7367
53270.7603 5.4977
17996.3347 2.2113
22359.6273 2.6452
16253.9668 2.0339
11033.0335 1.4826
48944.5865 5.1132
30842.3045 3.4587
46691.9252 4.9116
18857.1236 2.298
30121.462 3.3908
17290.9302 2.1397
32642.066 3.6273
25698.3258 2.9695
15248.1333 1.9302
22726.2501 2.6812
21320.425 2.5431
17716.6384 2.1829
16627.8883 2.0722
49469.1072 5.1601
15014.8406 1.906
6418.146 0.9552
10409.0107 1.4141
14240.9823 1.8253
27822.7295 3.1728
29429.1562 3.3253
24376.9726 2.8418
39370.5602 4.2489
34198.5654 3.7723
15108.2836 1.9157
9740.4094 1.3398
31241.2991 3.4962
5388.9739 0.8286
30756.2038 3.4505
28080.047 3.1974
6992.219 1.0239
25107.9787 2.9125
132759.6203 12.2051
17059.9985 2.1162
69999.7426 6.9576
6801.7281 1.0012
20785.2197 2.4901
14618.0008 1.8646
72966.7594 7.2127
29346.7207 3.3176
18405.6503 2.2525
16183.817 2.0267
14187.5223 1.8196
30823.1685 3.4569
11967.0155 1.5838
16317.3357 2.0404
14493.4329 1.8517
2869.7676 0.4929
1287.2341 0.2477
26996.113 3.0939
47788.9216 5.0099
127162.3422 11.747
26733.814 3.0688
17576.5386 2.1688
30501.2635 3.4266
23437.2384 2.7506
12250.6955 1.6143
29636.4277 3.3449
20923.6458 2.5038
56799.9363 5.8091
35607.6841 3.903
14295.4294 1.831
23805.1371 2.7864
5280.6768 0.8149
19411.145 2.3535
38121.3066 4.1345
20482.5445 2.4602
16678.7538 2.0774
30088.6017 3.3876
36275.6841 3.9646
11399.3671 1.5225
32003.7575 3.5676
27146.742 3.1084
18792.3889 2.2915
24722.9947 2.8754
53535.2432 5.5211
13820.8536 1.7812
10246.0971 1.3961
85880.9021 8.3132
8845.2587 1.239
5495.3247 0.8418
14765.7811 1.88
24714.7241 2.8746
32849.8131 3.6467
38029.759 4.1261
11065.0856 1.4861
7084.8995 1.035
78395.2006 7.6772
62005.4149 6.2648
14603.6191 1.8632
23078.3039 2.7155
21886.981 2.5989
19982.4878 2.4104
40546.3526 4.3562
21342.7236 2.5452
5514.5619 0.8442
28698.8134 3.2561
36062.2443 3.9449
22251.5313 2.6347
10418.9812 1.4151
73584.3557 7.2657
13156.2877 1.7109
24529.7631 2.8567
17172.9502 2.1277
27938.2229 3.1839
34249.1601 3.7771
52881.0615 5.4633
22002.9778 2.6103
12138.0209 1.6022
4293.5773 0.6881
25412.7862 2.9419
22681.2726 2.6768
21423.8365 2.5532
41436.4813 4.4371
14325.0548 1.834
6924.9668 1.0159
19406.1437 2.3529
18436.4275 2.2557
36378.6638 3.9741
35299.6157 3.8744
14213.2937 1.8223
31008.2105 3.4743
10725.2435 1.4488
59774.7407 6.07
43178.8392 4.5952
10288.592 1.4007
21700.9509 2.5806
32998.7595 3.6606
8539.9611 1.2043
24653.7392 2.8687
54984.3186 5.6491
61334.6925 6.2062
21560.81 2.5667
40713.2251 4.3713
41457.3865 4.439
12546.6983 1.6461
25699.3649 2.9695
25221.9663 2.9236
4480.7065 0.7126
11713.1248 1.5564
11849.2224 1.5712
24225.3392 2.8272
21031.8481 2.5145
101317.9374 9.61
16340.7429 2.0427
32262.3199 3.5918
68317.9189 6.8125
56789.7006 5.8082
20469.4426 2.4588
12706.8536 1.6631
31484.1911 3.5189
48709.4153 5.0922
37383.1054 4.0667
14020.6657 1.8021
59658.1602 6.0598
36126.1526 3.9508
23855.551 2.7912
52287.4765 5.4107
69424.4117 6.9079
23979.0733 2.8032
45158.7418 4.7739
12839.1615 1.6772
32935.5278 3.6547
28106.3206 3.1999
2119.8814 0.3816
10884.8871 1.4664
24788.1388 2.8817
20258.9652 2.4379
27400.1215 3.1326
20400.9285 2.452
8687.9746 1.2211
23715.6616 2.7776
39295.0835 4.242
75891.07 7.4634
46832.3858 4.9242
8483.1595 1.1978
10895.849 1.4675
21838.1652 2.5941
23947.1553 2.8001
58818.7581 5.9863
15948.3736 2.0025
21314.3441 2.5425
22001.9599 2.6101
26830.9624 3.0781
13398.9704 1.7367
8491.0201 1.1986
14279.1874 1.8293
29259.0324 3.3093
65421.2747 6.5617
15392.0473 1.945
59579.3096 6.0529
7038.5292 1.0294
100186.0976 9.5155
21157.3377 2.5269
56715.7818 5.8017
32941.9575 3.6553
14781.1482 1.8817
11414.0996 1.524
2935.3533 0.5022
16394.4033 2.0482
48069.4593 5.0351
29869.2926 3.367
10550.5658 1.4297
49093.5895 5.1265
14221.8858 1.8233
11441.7319 1.5271
43939.9667 4.6639
7088.2742 1.0353
48421.7726 5.0666
6392.5135 0.952
5446.4934 0.8357
36521.8074 3.9874
15405.5801 1.9465
72289.1187 7.1546
29869.2926 3.367
22575.01 2.6663
64026.3635 6.4406
28129.4439 3.202
15401.7134 1.9461
23957.4508 2.8011
4763.4049 0.7491
24500.8472 2.8538
21826.9804 2.593
6966.1436 1.0209
6915.7297 1.0149
20268.0226 2.4388
126316.1362 11.6776
15356.2908 1.9413
26165.4151 3.0143
23311.0142 2.7382
61710.6686 6.239
7482.7065 1.0818
40369.6829 4.34
20075.9277 2.4198
38901.5571 4.2059
33600.7132 3.7168
21931.7418 2.6033
9829.1576 1.3498
25613.1399 2.9613
42348.582 4.5199
38385.1906 4.1586
26530.2623 3.0494
16141.9439 2.0223
13376.2772 1.7343
77590.1365 7.6086
78317.8261 7.6707
2508.2513 0.4401
58291.7354 5.9401
9369.9739 1.2983
18062.6459 2.218
63416.782 6.3876
18123.0496 2.2241
24391.4204 2.8432
13442.4832 1.7412
4499.8977 0.715
27406.4074 3.1332
19972.4441 2.4095
14701.4586 1.8734
47631.4048 4.9958
5511.3547 0.8438
21760.9041 2.5865
17461.2275 2.157
78968.6872 7.7261
20254.9399 2.4375
10693.364 1.4453
26125.8423 3.0105
5769.9519 0.876
17386.3845 2.1494
12427.0359 1.6333
28044.3198 3.194
40095.5221 4.3151
20847.8493 2.4964
39981.5328 4.3046
7080.6815 1.0345
31565.2056 3.5265
21017.6864 2.5131
41291.2773 4.4239
64132.2344 6.4498
17058.0351 2.116
15993.087 2.0071
53960.5021 5.5587
30847.6203 3.4592
11952.1646 1.5822
8290.5684 1.1757
12029.2368 1.5905
92777.2516 8.8948
7136.3983 1.0411
19832.9111 2.3956
13558.9438 1.7535
21014.6519 2.5128
20380.7835 2.4501
95293.6747 9.106
100469.8586 9.5392
64021.7608 6.4402
85891.5383 8.314
56953.4933 5.8225
14492.4753 1.8516
28555.5476 3.2426
29214.6724 3.3051
39578.4788 4.2679
71648.1084 7.0995
37147.1874 4.045
32410.9458 3.6058
11390.1609 1.5214
16993.2618 2.1094
13933.0728 1.793
33900.5589 3.7447
7971.7446 1.1388
43049.5479 4.5835
23975.9843 2.803
71421.3795 7.08
36297.3612 3.9667
30699.8822 3.4453
59837.6119 6.0755
23341.7922 2.7412
17125.7917 2.1229
25978.0331 2.9964
49899.9174 5.1985
24504.9778 2.8542
16815.8146 2.0913
31747.5801 3.5436
22465.7526 2.6557
25253.0655 2.9266
5512.9582 0.844
42269.1823 4.5127
7858.8277 1.1258
8302.7441 1.177
14002.5687 1.8002
24497.7493 2.8535
9191.5009 1.2783
48438.5562 5.0681
25865.6873 2.9855
27422.123 3.1347
24372.8449 2.8415
22982.031 2.7062
9572.2769 1.3211
13240.2483 1.7199
103287.0183 9.7743
143844.1044 13.1084
75742.6216 7.4507
52526.6337 5.4318
29695.6811 3.3506
19971.4398 2.4093
14039.7192 1.8041
30760.455 3.451
26978.3374 3.0922
19758.6837 2.3881
17345.0442 2.1452
19092.4274 2.3215
8850.5398 1.2396
15831.8198 1.9905
21297.1163 2.5408
12547.6339 1.6462
27747.1665 3.1656
31859.6272 3.5541
7430.7275 1.0757
9056.0703 1.263
31325.4333 3.504
14991.7345 1.9036
111133.8087 10.4261
19528.2289 2.3651
30475.7838 3.4242
41415.5772 4.4352
15058.1793 1.9104
13589.269 1.7568
53549.9406 5.5225
25881.2871 2.987
14038.7664 1.804
49613.7891 5.173
18749.5821 2.2872
42764.5941 4.5576
4613.8691 0.7298
39236.0261 4.2366
31253.0124 3.4973
30662.6957 3.4417
33522.3112 3.7094
24051.167 2.8102
6271.249 0.9374
70862.3987 7.0319
14837.8358 1.8876
10249.7125 1.3964
20263.997 2.4385
23046.5483 2.7125
2838.486 0.4884
25294.5388 2.9306
48364.713 5.0614
43683.1458 4.6407
1891.2633 0.3462
16013.506 2.0091
63941.2186 6.4333
113094.3247 10.5884
27490.2372 3.1412
122621.7411 11.3742
82239.4754 8.0045
10640.5716 1.4396
17320.4439 2.1427
41690.7236 4.4603
29716.8465 3.3525
71786.5036 7.1113
23862.7542 2.7919
13369.6595 1.7335
13897.8699 1.7893
26182.0797 3.016
27418.9798 3.1343
57029.7184 5.8293
11390.1609 1.5214
67216.5673 6.7172
12749.0551 1.6677
22174.0724 2.6271
62363.4211 6.296
21905.2907 2.6006
56771.5043 5.8065
12630.0123 1.6549
39469.0326 4.2579
20738.7694 2.4855
34553.9906 3.8053
17870.7381 2.1986
13210.0503 1.7167
7398.3827 1.0719
73496.9311 7.2583
9791.4893 1.3456
43346.8705 4.6104
26066.4974 3.0048
17547.9468 2.1658
30058.9252 3.3849
37866.3434 4.111
23960.5396 2.8014
13834.1602 1.7826
6833.5436 1.005
67235.0635 6.7188
23249.4745 2.7323
39065.4721 4.221
59423.9239 6.0393
11560.6797 1.5399
22155.7322 2.6252
32911.9536 3.6526
12153.8408 1.6039
26351.9274 3.0322
15649.4815 1.9716
45715.5275 4.8239
32684.8875 3.6313
11898.3564 1.5764
25164.9641 2.9181
42569.2226 4.54
10355.5615 1.4082
24194.409 2.8241
36157.5699 3.9537
6841.0832 1.0059
27440.9833 3.1364
32178.9543 3.584
14301.1626 1.8316
52222.0662 5.4048
29006.7145 3.2854
33530.9021 3.7102
18180.5099 2.2298
43430.9128 4.618
62504.6128 6.3083
19093.4253 2.3216
48916.5837 5.1108
31146.5481 3.4872
10457.9726 1.4195
13446.268 1.7416
29360.458 3.3188
30646.7602 3.4402
4882.6675 0.7644
64507.5199 6.4825
10363.7116 1.409
29749.6567 3.3556
38499.7499 4.1692
23110.0653 2.7186
2718.245 0.4709
16646.4711 2.0741
27509.1033 3.1429
12260.0152 1.6154
87835.1349 8.4784
50034.6252 5.2104
15564.2429 1.9628
67964.8874 6.782
17857.889 2.1972
30010.1787 3.3803
37740.0237 4.0995
6179.1745 0.9262
19612.3507 2.3735
40802.1817 4.3795
2464.4102 0.4336
10617.8302 1.437
17820.3378 2.1934
25866.7272 2.9857
62883.5715 6.3412
15897.851 1.9972
32202.4651 3.5863
19333.1447 2.3457
28568.1851 3.2437
28241.9414 3.2128
9122.4119 1.2705
103691.5245 9.8079
22679.2285 2.6766
34118.9234 3.7649
15816.2891 1.9889
53836.056 5.5477
30961.4056 3.4699
49627.2501 5.1742
45105.4357 4.7691
26565.7391 3.0528
8851.42 1.2397
25055.1527 2.9074
25464.6717 2.947
76837.3099 7.5442
15790.0863 1.9862
27278.6296 3.121
11357.9492 1.5179
16286.1341 2.0372
37095.0258 4.0401
54195.898 5.5796
21368.0668 2.5478
37955.6673 4.1193
16104.9534 2.0185
24128.4419 2.8178
16808.9576 2.0907
10167.5184 1.3874
52164.5572 5.3998
7995.0556 1.1416
22009.0852 2.6109
21095.592 2.5208
16334.8906 2.0421
53738.782 5.5392
22712.96 2.6799
27904.6186 3.1806
26915.6121 3.0863
7708.4681 1.1082
33578.157 3.7146
4122.5104 0.6654
59514.1799 6.0472
28246.148 3.2132
9477.7121 1.3104
76927.427 7.5519
22342.2864 2.6435
28004.3963 3.1902
70846.1351 7.0305
21798.5134 2.5901
5502.537 0.8427
28853.7673 3.2708
43936.6447 4.6636
44867.8615 4.7477
21312.3172 2.5423
36422.0338 3.9781
24415.1585 2.8455
105364.9042 9.9473
50396.2772 5.2427
20776.1304 2.4893
33997.3503 3.7536
21148.2261 2.5261
40481.6003 4.3502
34724.3163 3.8211
12864.5226 1.68
11508.0956 1.5342
13461.4089 1.7432
16645.493 2.0739
45580.9873 4.8118
13364.9328 1.733
26150.8348 3.013
5477.7029 0.8397
11928.9664 1.5797
35188.3555 3.8641
18423.52 2.2544
16335.866 2.0423
15232.6918 1.9285
15079.3741 1.9126
16980.5077 2.1082
23234.093 2.7308
29334.0409 3.3163
16487.1518 2.0577
7989.0108 1.1408
6017.083 0.9063
15611.6965 1.9678
35650.9467 3.907
26150.8348 3.013
15523.586 1.9587
11571.7552 1.5412
33651.2028 3.7214
7198.9703 1.0485
29943.433 3.3739
28352.3907 3.2233
10682.4377 1.4442
6385.0757 0.9512
26465.5851 3.0431
21900.2044 2.6002
21318.398 2.5429
20931.7331 2.5046
15187.3466 1.9239
5562.716 0.8502
39405.5695 4.252
12760.3127 1.6688
12270.2682 1.6164
28413.424 3.229
60857.0214 6.1646
19093.4253 2.3216
32200.3277 3.5861
35593.6251 3.9017
12560.7336 1.6476
55298.4193 5.6768
51151.8941 5.3098
27411.6458 3.1336
40456.361 4.3479
8035.665 1.1462
94794.2323 9.0641
23031.1849 2.7109
39191.1929 4.2325
40843.9219 4.3833
117128.6969 10.9217
63593.8481 6.4031
12058.9734 1.5938
24709.5551 2.874
15361.1221 1.9419
9275.7759 1.2877
18332.2124 2.2452
13618.6568 1.7598
11582.8325 1.5424
14667.8747 1.8699
12429.8384 1.6336
56952.3557 5.8224
3930.586 0.6399
13994.9501 1.7994
21089.52 2.5202
17171.9675 2.1277
16187.713 2.0271
10164.8107 1.387
62078.8358 6.2711
16138.0495 2.0219
15943.5146 2.0019
48796.7507 5.1001
5448.093 0.8359
40342.2574 4.3376
13789.4962 1.7778
16580.9562 2.0673
13370.6048 1.7336
33569.5646 3.7138
40604.5297 4.3614
9040.1615 1.2611
85852.5392 8.3108
7609.1103 1.0966
77785.7679 7.6253
25217.8201 2.9232
38578.3272 4.1764
32386.3473 3.6035
25407.5985 2.9415
5314.8679 0.8193
26976.2463 3.092
20860.9846 2.4977
12067.3391 1.5946
14641.9753 1.8672
100601.5842 9.5503
53176.9801 5.4894
15712.4875 1.9782
5755.3864 0.8741
11170.5122 1.4975
58061.453 5.9199
14196.1119 1.8205
22056.9346 2.6155
41184.6104 4.4143
23781.4783 2.7841
21897.1528 2.5998
63666.2978 6.4093
31161.4504 3.4886
4839.723 0.759
24301.6561 2.8346
36993.9869 4.0309
111048.1051 10.4191
1609.5936 0.3011
15171.9146 1.9223
31241.2991 3.4962
28093.7089 3.1987
36353.7288 3.9718
7163.4433 1.0442
